VideoID,VideoLink,ChannelID,ChannelName,ChannelType,VideoTitle,Likes,Subscribers,Views,PublishTime,Duration,Comments
8GS_gnLyOaM,https://www.youtube.com/watch?v=8GS_gnLyOaM,UCJTWTECSDqkuE7h1JDezM4A,LUYỆN THI ĐẠI HỌC Y - BÁC SĨ THÔNG,Personal,GIẢI ĐỀ ĐẠI HỌC TOÁN - LOGARIT - LUYỆN THI ONLINE - BÁC SĨ THÔNG,5,7,409,2021-02-03T17:52:30Z,10M19S,0
r1XAkXH-SKo,https://www.youtube.com/watch?v=r1XAkXH-SKo,UCc97DlQ4KSr9sK0B1Yow6Ag,Trường TH Tân Huề 1,Personal,Học online cùng thầy Nhi - Môn Toán - Khái niệm số thập phân (tiếp theo),7,79,128,2021-10-29T04:15:51Z,15M10S,0
KIDwpeaxKOc,https://www.youtube.com/watch?v=KIDwpeaxKOc,UC8shc6SxaPyiMkQaJME4LgQ,Học Toán Cùng Thầy Kenka - Tiến Sĩ Trần Hoan,Personal,[TOÁN 8] Học Toán Online Qua Zoom Cùng Cô Ngọc (BUỔI 82),7,130000,468,2026-03-24T13:37:08Z,1H26M43S,0
BRKO1-XQGRs,https://www.youtube.com/watch?v=BRKO1-XQGRs,UCTG9GifZsBEl-FjQRCbZ95A,Thanh Tâm,Personal,"ĐỊNH HƯỚNG HỌC CHƯƠNG TRÌNH MỚI NGỮ VĂN THPT (Học online, dạng đề thi mới,...)",332,135000,9679,2024-08-14T14:00:14Z,20M57S,17
KIvWNv3CDw0,https://www.youtube.com/watch?v=KIvWNv3CDw0,UCB3AihOMkCuhH4zVzMgfOmA,ART DREAM LỚP VẼ,Personal,DẠY TÔ VÒNG TRÒNG 12 MÀU/ học online theo link fb dưới .,29,6620,1318,2020-01-10T13:27:10Z,54M7S,4
7elVDowRZnw,https://www.youtube.com/watch?v=7elVDowRZnw,UCrWDVVhOuU4THnYRyg-71ew,MY NGO TRA,Personal,Talkshow về sinh viên năm nhất và việc học online,2,234,201,2021-11-15T03:34:28Z,17M20S,1
S2bIPUbdm4U,https://www.youtube.com/watch?v=S2bIPUbdm4U,UCBGsxTduCFO7ufVZxXxQafg,Học tiếng Trung online Thầy Vũ,Personal,Học tiếng Trung online Thầy Vũ dạy lớp ôn thi HSK 4 luyện thi HSKK giáo trình MSUTONG ngày 21-4-2026,1,36600,39,2026-04-21T17:30:17Z,1H42M44S,0
GmeUCYdL3bE,https://www.youtube.com/watch?v=GmeUCYdL3bE,UCE2rK5CQh40bpGdf6QfGXGQ,HOVY IUH,Personal,🔥 Hướng dẫn Khóa luận Học Online trên Zoom | HOVY IUH Trường Đại học Công nghiệp TP.HCM Thầy Vỹ IUH,40,3640,728,2021-03-05T05:18:05Z,50M10S,2
UxgpxJ23jb0,https://www.youtube.com/watch?v=UxgpxJ23jb0,UCExZxz2PjDH6d83LLTG2Hsw,T.H.P Studio,Organization,CHAP 490| TUYỆT MỸ BẠCH LIÊN HOA ONLINE DẠY HỌC | TRUYỆN TRANH ĐAM MỸ,273,30900,4271,2025-12-20T06:10:11Z,4M10S,11
thgMedeHEJE,https://www.youtube.com/watch?v=thgMedeHEJE,UCcHwJy93G63pR-cOoQXd-ig,DannyTran Tutorial,Personal,[ Đại học Online ][ Quản trị kinh doanh ] Chương 1 : Lý thuyết quản trị khoa học và hành chánh,49,222,4941,2021-12-11T05:06:45Z,14M3S,3
TzNJQXo0NXs,https://www.youtube.com/watch?v=TzNJQXo0NXs,UC3FHL-4vlxP1uKaZWWbI_bQ,Ôn thi Sinh viên,Personal,Đề thi Kết thúc học phần Nguyên lý kế toán Đại học kinh tế Huế (trắc nghiệm),1,40700,2,2026-04-22T14:30:06Z,15M44S,1
S6G12l8rlOU,https://www.youtube.com/watch?v=S6G12l8rlOU,UCFCxKRW-yrg6n3sTXs_nU4g,THẦY RIN - GIÁO VIÊN TOÁN,Personal,THẦY RIN - GIÁO VIÊN TOÁN  học toán online #toanlop11 #hoctoanonline #toán #toanlop10 #toanlop12,7,292000,209,2023-05-16T02:21:48Z,56S,4
xW3_COhIkRY,https://www.youtube.com/watch?v=xW3_COhIkRY,UCSYKkgP-hPULSBKmaYfdVfw,Đại học Kinh Tế Quốc Dân - Hệ từ xa,Personal,Mình đã chọn NEU E-Learning để vừa học vừa làm tại Nhật,5,27,1465,2026-04-21T09:49:52Z,23S,1
pa0wLEGd_wE,https://www.youtube.com/watch?v=pa0wLEGd_wE,UCYUxXTReKV5jh2-YKQ5k72g,THẦY LIÊM,Personal,Toán Lớp 4 | Giải Đề Thi Học Kì 2 | Chân Trời Sáng Tạo | Đề Tham Khảo 2,14,1380000,248,2026-04-22T12:05:07Z,18M5S,0
7LJ3MrECoo0,https://www.youtube.com/watch?v=7LJ3MrECoo0,UCUHc4-RQRJslid4IgK7AVPQ,THƯ VIỆN PHÁP LUẬT,Personal,"Hơn 20 trường đại học chuyển sang học online, hoãn thi vì mưa bão| THƯ VIỆN PHÁP LUẬT",125,1030000,6273,2025-10-01T08:03:04Z,1M6S,0
7G_FxSDrsPc,https://www.youtube.com/watch?v=7G_FxSDrsPc,UCcBKibvrvNU6Zaf6UQoVUnA,Gà Excel,Personal,Tự học Microsoft Word cấp tốc (FULL 1 TIẾNG),25738,620000,1606030,2021-10-27T12:00:03Z,53M6S,491
Q27fU6Qipjw,https://www.youtube.com/watch?v=Q27fU6Qipjw,UCy2id6tPILXYcVbITWQb6Mw,Nguyễn Thanh Liêm,Personal,Hãy đăng ký Luyện Thi Thầy Liêm để học online vật lý cùng thầy nhé !!! | Thầy Liêm Vật Lý #shorts,10,3460,548,2021-01-30T05:00:07Z,48S,2
0VdXDTihsM4,https://www.youtube.com/watch?v=0VdXDTihsM4,UCccTlE5jKtni8Gemw4tgfcg,Kênh Học Tốt,Personal,CÁCH ĐỔI TÊN KHI HỌC ONLINE TRÊN GOOLE MEET | KÊNH HỌC TỐT,65,12200,7759,2021-12-07T16:00:09Z,1M,1
XADSST6IUec,https://www.youtube.com/watch?v=XADSST6IUec,UCytR9iuaAoP-oz20U7Daztw,NUU EDU - Đào Tạo Bán Hàng Online,Personal,Lịch Khai Giảng Khoá Học Bán Hàng Online Tháng 2 - Học Viện NUU,1,4040,584,2025-01-08T02:48:52Z,54S,0
EBSKcsHhB68,https://www.youtube.com/watch?v=EBSKcsHhB68,UCvwjWQn0KF7RmQdpJBwKZCQ,Vương Phi Review,Personal,Đại tiểu thư nhà võ online dạy dỗ phu quân hư hỏng kẻ phá phách nhất kinh thành bỗng chốc hóa thê nô,2813,363000,112598,2026-04-15T01:00:39Z,2H47M42S,136
iz_byLW_QRo,https://www.youtube.com/watch?v=iz_byLW_QRo,UC6BENb97B-9QXIOCjbW9Lvw,Báo Sài Gòn Giải Phóng ,Personal,"Talkshow: Tuyển sinh Đại học 2026 - Hiểu kỹ để ""vượt vũ môn""",6,218000,6952,2026-04-16T15:14:39Z,17M32S,0
ogi4U4XQ5Hw,https://www.youtube.com/watch?v=ogi4U4XQ5Hw,UC3-I574N1vzWQmk3kLt-W-w,TL Channel,Organization,"Hơn 20 đại học đổi lịch, dạy online để sinh viên nghỉ lễ 8-9 ngày",0,135,0,2026-04-03T07:59:31Z,2M58S,0
GXi_TGiggYo,https://www.youtube.com/watch?v=GXi_TGiggYo,UCO3dOJJKOQPoxo4CzRYPpmw,SunUni Academy,Personal,Chương trình Anh ngữ Online chuẩn Quốc tế cho người học trên toàn quốc | Học viện SunUni,54,1730,775,2022-07-30T07:08:47Z,2M24S,55
0Un0LrwORqQ,https://www.youtube.com/watch?v=0Un0LrwORqQ,UCIW9cGgoRuGJnky3K3tbzNg,Báo Thanh Niên,Personal,TƯ VẤN TRỰC TUYẾN: Chiến thuật tăng cơ hội trúng tuyển vào nguyện vọng yêu thích - Phần 1,3,6320000,740,2026-04-21T08:08:57Z,1H2M26S,0
OEyB0e3bGyo,https://www.youtube.com/watch?v=OEyB0e3bGyo,UCvSIbYBD-bvOp-axVWx4eEA,Hồ Thức Thuận Official,Organization,[ TOÁN LỚP 12]- THỰC CHIẾN ĐỀ CUỐI HK2 CHINH PHỤC 9+ TOÁN (Đề số 10),2,355000,32,2026-04-22T14:00:06Z,0S,0
SmBwYuMZZ3s,https://www.youtube.com/watch?v=SmBwYuMZZ3s,UCmqb300uaJGLzLA8KfjWQPw,Lý Thầy Quân,Personal,KHÓA HỌC ONLINE XUẤT PHÁT SỚM DÀNH CHO 2008,123,143000,35249,2023-04-30T03:00:07Z,9M22S,77
juE-JFKiqGw,https://www.youtube.com/watch?v=juE-JFKiqGw,UCrwJa6KRHWnJpJPZNeKKcvA,Tuổi Trẻ Media,Organization,Trường học đầu tiên trên đất nghĩa trang Bình Hưng Hòa đã xây xong,1,397000,809,2026-04-21T06:00:27Z,1M19S,0
MAdiBxY1ARg,https://www.youtube.com/watch?v=MAdiBxY1ARg,UCG8v-UQt4WkExrr3npwaPPQ,ĐẠI HỌC VĂN HIẾN,Personal,HƯỚNG DẪN VHUERS NHẬP HỌC ONLINE TIỆN LỢI – HIỆU QUẢ - AN TOÀN!,4,11300,1057,2021-09-28T16:10:31Z,2M46S,1
yrZRC6IWsGc,https://www.youtube.com/watch?v=yrZRC6IWsGc,UCx81U0-MG_kTC_rIUox3Isw,Góc của Yến,Personal,Hướng dẫn đăng ký xét tuyển online - Trường Đại học Khánh Hòa,50,7220,1558,2021-07-31T03:12:51Z,4M23S,59
js4hZrAuHo0,https://www.youtube.com/watch?v=js4hZrAuHo0,UCExZxz2PjDH6d83LLTG2Hsw,T.H.P Studio,Organization,CHAP 523| TUYỆT MỸ BẠCH LIÊN HOA ONLINE DẠY HỌC | TRUYỆN TRANH ĐAM MỸ,144,30900,2046,2026-04-18T08:01:30Z,3M50S,21
wTrArDmgaHo,https://www.youtube.com/watch?v=wTrArDmgaHo,UCxEtCJH4_wiG0JKYgn0aZJA,Trung Tâm Ngoại Ngữ AMANDA Hải Phòng,Personal,Học tiếng Nhật sơ cấp N5 Online - Bài 1 (P1) Giới thiệu Bảng Chữ Cái Tiếng Nhật,40000,547000,2108891,2019-05-02T09:29:07Z,1H2M56S,1965
WyQxHFUtdVg,https://www.youtube.com/watch?v=WyQxHFUtdVg,UC0kBdRKtpzzilNwhyr53rRg,Titus Le,Personal,Hướng dẫn nhập học online - Trường Đại học Sư phạm Kỹ thuật Vinh,7,7,1676,2021-07-19T02:46:46Z,3M48S,1
SrQjJnx8JVg,https://www.youtube.com/watch?v=SrQjJnx8JVg,UC23tyjZjKzuirCUIWzZohqQ,Giang Nam - DẠY LÁI XE,Personal,Cách học nhanh lý thuyết online,68,2860,16281,2025-04-23T10:26:11Z,5M29S,54
2wEiQtudQLk,https://www.youtube.com/watch?v=2wEiQtudQLk,UChJ33iNOVtI8YuDf0mJZPFg,Gyla Education,Personal,[TEASER] TRÒ CHUYỆN TRỰC TUYẾN - GYLA TALK #1 | HỌC ONLINE LIỆU CÓ HIỆU QUẢ?!,25,51,239,2021-06-10T16:07:05Z,3M37S,6
HSiNf6QYwEY,https://www.youtube.com/watch?v=HSiNf6QYwEY,UC7xgbM-xENzm-9818szp7Yg,Dung ABC,Personal,Khi HỌC SINH học ONLINE mà MẸ không biết | Dung ABC #Shorts,241985,8950000,4288588,2021-03-14T11:00:11Z,1M,0
uS7EH7g2a8E,https://www.youtube.com/watch?v=uS7EH7g2a8E,UCG9WA-TT5YVbLQPyS5T458w,Trung tâm đào tạo từ xa Đại học Thái Nguyên TNU,Personal,Đi Làm Nhưng Chưa Có Bằng Đại Học - Giải Pháp Học Lấy Bằng Cử Nhân #daihocthainguyen #news #hoctuxa,5,367,1302,2026-04-21T09:24:50Z,31S,0
IRT2N8pv_Zc,https://www.youtube.com/watch?v=IRT2N8pv_Zc,UCD1_CwYCawXU2yQnwzP54JA,Sâu Tivi,Personal,Lần Đầu Đi Học Online Gặp Ngay Thầy Đẹp Trai. Bim Bim Mê Ly,9934,736000,520402,2021-09-15T11:46:32Z,12M3S,467
vCMgU0gdDWE,https://www.youtube.com/watch?v=vCMgU0gdDWE,UCjFriHnG3X0OtxUQMvuyItQ,207 Review,Personal,Nữ đạo sĩ huyền học mở phòng livestream xem bói online - một quẻ 2000 - Full #xuyenkhong  #huyenhoc,563,9130,76515,2025-01-03T13:01:12Z,1H5M19S,25
F54pQ1bFw_U,https://www.youtube.com/watch?v=F54pQ1bFw_U,UCtMN392ytXnDFJYwFXDZPcw,dtuTV,Personal,Hướng dẫn Nhập học Online tại Đại học Duy Tân,75,3830,8544,2021-07-28T09:47:25Z,4M23S,41
A-LQxwMf6Hw,https://www.youtube.com/watch?v=A-LQxwMf6Hw,UCoVvLinJ3A3jasV7PZOrZQw,Thầy Lại Trường Giang,Personal,TOÁN 10 || LÀM CHỦ XÁC SUẤT TỪ A-Z BUỔI 1,8,26700,101,2026-04-21T18:30:25Z,59M5S,0
LGEle7CSz20,https://www.youtube.com/watch?v=LGEle7CSz20,UCvmzx1WEg0fXjO62euS53sQ,Thầy Nguyễn Phan Tiến,Personal,TOÁN 12 - ĐỀ THI THỬ TỐT NGHIỆP LẦN 2 TỈNH SƠN LA,188,593000,8863,2026-04-19T17:31:09Z,3H20M29S,1
nJUDt9r1VYU,https://www.youtube.com/watch?v=nJUDt9r1VYU,UCke0osPLyGBNoO1No1MtjeA,TRẦN HOÀI THANH,Personal,"Hướng dẫn sử dụng Ipad dạy học online chuyên nghiệp, tiện lợi nhất",513,793,48172,2021-07-20T11:32:31Z,3M48S,128
NpThV_qnppY,https://www.youtube.com/watch?v=NpThV_qnppY,UCbEmgeA7bbgsBh2nOErifGw,Happy Hidari,Personal,Làm Thời Khoá Biểu Học Online Năm Học 2021 - 2022 // Happy Hidari,46108,971000,967589,2021-08-28T10:41:38Z,50S,540
U6fyc_nMZ64,https://www.youtube.com/watch?v=U6fyc_nMZ64,UC1NcIsh_OO27SeseC4uETdQ,Toán Online MathExpress,Personal,ÔN THI HỌC KỲ 2 MIỄN PHÍ KHỐI 6 NĂM HỌC 2025 - 2026 (Buổi 2) | MATHEXPRESS,9,10600,245,2026-04-21T02:45:50Z,2H2M51S,0
DQVX7WYdrzA,https://www.youtube.com/watch?v=DQVX7WYdrzA,UCExZxz2PjDH6d83LLTG2Hsw,T.H.P Studio,Organization,CHAP 524| TUYỆT MỸ BẠCH LIÊN HOA ONLINE DẠY HỌC | TRUYỆN TRANH ĐAM MỸ,156,30900,1971,2026-04-18T09:19:43Z,4M31S,15
4IvlL8q0Y04,https://www.youtube.com/watch?v=4IvlL8q0Y04,UCG9WA-TT5YVbLQPyS5T458w,Trung tâm đào tạo từ xa Đại học Thái Nguyên TNU,Personal,Học ngôn ngữ có phải chỉ để đi dạy? #daihocthainguyen #hoctiengtrung #education,1,367,430,2026-04-20T08:25:16Z,26S,0
NMJM-QxY6qA,https://www.youtube.com/watch?v=NMJM-QxY6qA,UCmqb300uaJGLzLA8KfjWQPw,Lý Thầy Quân,Personal,[VẬT LÍ 10] TỔNG HỢP CÔNG THỨC VÀ LÝ THUYẾT TRỌNG TÂM ÔN THI HỌC KÌ 2 II LÝ THẦY QUÂN,4,143000,56,2026-04-22T13:00:06Z,1H3M8S,1
6PmIy_4L1Ms,https://www.youtube.com/watch?v=6PmIy_4L1Ms,UCvSIbYBD-bvOp-axVWx4eEA,Hồ Thức Thuận Official,Organization,[ TOÁN LỚP 12]- THỰC CHIẾN ĐỀ CUỐI HK2 CHINH PHỤC 9+ TOÁN (Đề số 09),10,355000,247,2026-04-20T14:00:07Z,2H15M52S,0
8T-LN2s-oPA,https://www.youtube.com/watch?v=8T-LN2s-oPA,UC1NcIsh_OO27SeseC4uETdQ,Toán Online MathExpress,Personal,ÔN THI HỌC KỲ 2 MIỄN PHÍ KHỐI 6 NĂM HỌC 2025 - 2026 (Buổi 1) | MATHEXPRESS,8,10600,434,2026-04-20T03:27:22Z,2H6M50S,1
FvqO8eHXj8Q,https://www.youtube.com/watch?v=FvqO8eHXj8Q,UC4mPXThfifysS8Po9va7dXA,Van Lang University,Personal,[VLU] HƯỚNG DẪN TÂN SINH VIÊN LÀM QUEN VỚI HỌC ONLINE | ĐẠI HỌC VĂN LANG,108,30400,5629,2021-09-12T03:52:54Z,7M7S,12
45wkVn6Yk-s,https://www.youtube.com/watch?v=45wkVn6Yk-s,UC3FHL-4vlxP1uKaZWWbI_bQ,Ôn thi Sinh viên,Personal,Đề cương ôn thi Kế toán tài chính UHD (Đại học Hải Dương),1,40700,24,2026-04-19T14:30:06Z,9M9S,1
RbrvsTUyzqc,https://www.youtube.com/watch?v=RbrvsTUyzqc,UC3FHL-4vlxP1uKaZWWbI_bQ,Ôn thi Sinh viên,Personal,Đề thi kết thúc học phần Nguyên lý kế toán VMU (HOT NHẤT) năm 2026 (Đại học Hàng Hải),0,40700,13,2026-04-20T14:30:06Z,16M31S,1
SOdS51AIj84,https://www.youtube.com/watch?v=SOdS51AIj84,UC3FHL-4vlxP1uKaZWWbI_bQ,Ôn thi Sinh viên,Personal,Đề cương ôn thi Kế toán tài chính UNETI (Đại học Kinh tế Kỹ thuật công nghiệp),1,40700,12,2026-04-21T14:30:06Z,22M28S,1
cFJLA3OZ_6Q,https://www.youtube.com/watch?v=cFJLA3OZ_6Q,UCs6Ora-urXBSh_wm5rlXtEw,Đỗ Văn Đức,Personal,Giới thiệu khóa học Online (live) cho học sinh 2K5 ôn thi Đại Học - toán thầy Đỗ Văn Đức,139,155000,15889,2022-03-20T16:36:41Z,3M19S,31
1GzehBeXK9E,https://www.youtube.com/watch?v=1GzehBeXK9E,UCZquys_yIAIKno9Nzu06tMw,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HCM,Personal,HƯỚNG DẪN NHẬP HỌC ONLINE DÀNH CHO TÂN SINH VIÊN UTH KHÓA 2025,175,10400,23987,2025-08-22T13:13:32Z,5M22S,48
gTbl9HhQPfQ,https://www.youtube.com/watch?v=gTbl9HhQPfQ,UCv-OtXEbLIp00vT8Cuik8dQ,Minh Everything,Personal,Dò điểm toán giữa kỳ 2 😨 #cap3 #lop12 #giuaky2 #minheverything #toan,6074,1450,297297,2023-05-17T13:02:07Z,56S,155
-H-kgcYuxrs,https://www.youtube.com/watch?v=-H-kgcYuxrs,UC__DnKgbmK_UU5631z7LC7Q,Trung Tâm Dạy Học Nối Mi Hani Lash & Brow,Personal,"Học Nối Mi, Hướng Dẫn Nối Mi Hybrid #họcnốimi #dạynốimi #nốimi",4,104000,310,2026-04-22T04:30:00Z,1M23S,0
ENXLi2dYT1o,https://www.youtube.com/watch?v=ENXLi2dYT1o,UCu3KygcXG07zzClzVT9JHWQ,Tiến Sĩ - Lương Y Ngô Đức Vượng: HV Ngô Đức Vượng,Personal,7 Ngày Thanh Lọc Cơ Thể Với Khóa Học Online || Học Viện Ngô Đức Vượng,96,11200,2609,2025-07-01T07:00:14Z,12M42S,17
glSWQE_WPik,https://www.youtube.com/watch?v=glSWQE_WPik,UCKXHvZ4PkG7E5Y3Wc_rVEIA,UEH Channel,Organization,Tuyển sinh ĐHCQ: Hướng dẫn kê khai hồ sơ nhập học online,31,14000,2794,2023-08-28T03:48:20Z,6M51S,2
rflr8-QXYRY,https://www.youtube.com/watch?v=rflr8-QXYRY,UCOkJtGxkmdiK6A91vPtNQpQ,NB Bài giảng HUST,Personal,Buổi 1 Cơ sinh 128339 HUST Đại học Bách khoa Hà Nội,0,295,1,2026-04-20T17:00:06Z,3H1M6S,0
m6ZZn49g81w,https://www.youtube.com/watch?v=m6ZZn49g81w,UCcRh_Cb2ejQHrQQ-Tom6IAQ,Yến Ngọc,Personal,HỌC TOEIC ONLINE - Hướng dẫn cách làm dạng BÀI TẬP TỪ LOẠI tổng hợp (Part 1),1636,1710,60053,2021-02-25T10:36:55Z,1H3M42S,56
mM4eNsfI1Qs,https://www.youtube.com/watch?v=mM4eNsfI1Qs,UC47WI-kZXFf0H_f7pvaNCEQ,Báo Tuổi Trẻ,Personal,Khám phá MKU | Tập 2: Tất tần tật về ngành điều dưỡng - Trường đại học Cửu Long!!!,18,3160000,3306,2026-04-22T02:18:27Z,53S,0
ZzSaBvXrGb8,https://www.youtube.com/watch?v=ZzSaBvXrGb8,UCw9QdhlVusxiMxau8xW723A,Toán Thầy Quang Tuấn,Personal,TOÁN 10- ĐỀ HỌC KÌ 2 NGÔ THỊ NHÂM 2025,11,29400,145,2026-04-21T04:54:00Z,58M22S,0
2VPKNkGtYk0,https://www.youtube.com/watch?v=2VPKNkGtYk0,UCNGJW4YsfB4GehhjnQpET7g,Đạt Lương Thế Vinh,Personal,Trường Đại học Lương Thế Vinh,0,0,2,2026-04-22T14:13:02Z,3M22S,0
e5ZX_JzElAA,https://www.youtube.com/watch?v=e5ZX_JzElAA,UCbqyLXzV_IsctxbWfpFhOuw,Sâu ăn lá,Personal,Quản lý lớp học online - ASP.NET - MVC - C#,8,3020,709,2021-09-26T14:26:47Z,2M54S,5
5Q7ImVKeFZ8,https://www.youtube.com/watch?v=5Q7ImVKeFZ8,UC_XVdPNqBHyHiWWniS_ZrLQ,Khánh Hùng Academy,Personal,Hướng Dẫn QUAY VIDEO DẠY HỌC ONLINE thấy mặt giảng viên,14,623,1656,2025-03-13T06:26:07Z,6M40S,2
cYX3xoHnzeg,https://www.youtube.com/watch?v=cYX3xoHnzeg,UCsXPaNEtIoyRdMVhdLk-B_Q,Edumall Channel,Organization,Trọn bộ Thiết kế đồ họa - Học online cùng thầy Lê Đức Lợi,46,3860,9192,2020-03-18T11:18:10Z,3M11S,2
N4SQZNiIRQA,https://www.youtube.com/watch?v=N4SQZNiIRQA,UCpwQ-Q305HHsRMpLt0o9d_g,Bài giảng HUST NB,Personal,Buổi 12 Nguyên lý máy HUST Đại học Bách khoa Hà Nội,0,750,0,2026-04-21T14:40:37Z,2H32M49S,0
v4Z1nWT9gEE,https://www.youtube.com/watch?v=v4Z1nWT9gEE,UCiourzCwL3Y13HNd-RP0JLg,VietSchool,Personal,"02. Tạo bài học, tạo bài kiểm tra, tạo phòng học online | TRẮC NGHIỆM",7,1880,4339,2025-07-11T01:41:11Z,17M52S,3
uMoO2sBIcg4,https://www.youtube.com/watch?v=uMoO2sBIcg4,UCpwQ-Q305HHsRMpLt0o9d_g,Bài giảng HUST NB,Personal,Buổi 2 Vi điều khiển và ứng dụng 129139 HUST Đại học Bách khoa Hà Nội,0,750,0,2026-04-14T13:43:46Z,0S,0
cu4b5lPGKWw,https://www.youtube.com/watch?v=cu4b5lPGKWw,UCpwQ-Q305HHsRMpLt0o9d_g,Bài giảng HUST NB,Personal,Buổi 14 Nguyên lý máy HUST Đại học Bách khoa Hà Nội,0,750,4,2026-04-21T14:16:30Z,2H46M25S,0
sLUg6LGlNek,https://www.youtube.com/watch?v=sLUg6LGlNek,UCCTP6tkNMdXiPDVCva48mvw,Tiếng Trung Dương Châu,Personal,Học tiếng Trung cho người mới bắt đầu | Bài 1 | Giáo trình Hán Ngữ 1,167668,734000,13093065,2021-07-12T01:59:37Z,2H53M17S,13962
PkQGkEy4FSc,https://www.youtube.com/watch?v=PkQGkEy4FSc,UCB-TA5ma09BFWQk_3h406Ww,Chất Bùi Hữu,Personal,Hướng dẫn đăng ký môn học online | Đăng ký môn học Đại học Nông Lâm TPHCM |#Chất,242,5900,42367,2016-12-07T08:27:23Z,2M5S,12
jLGT2LY6t64,https://www.youtube.com/watch?v=jLGT2LY6t64,UCuV-DwZmpWs0ZPWFgmCzubQ,TSHN,Personal,Đại học từ xa Ngôn ngữ Nhật,1,1010,6,2026-04-21T07:28:24Z,37S,0
x0HEfM3H6rA,https://www.youtube.com/watch?v=x0HEfM3H6rA,UCH7cajvnglVqgXjcFMUiFmg,Tuyển sinh cử nhân trực tuyến - TNUT,Personal,NGÀNH QUẢN LÝ CÔNG NGHIỆP HỌC ONLINE NHẬN BẰNG CỬ NHÂN,1,81,477,2026-04-22T03:15:45Z,24S,0
q6dyjYOn8ok,https://www.youtube.com/watch?v=q6dyjYOn8ok,UCdCo7iRZNDo1CW_x98raPxw,Học Nhạc | Học Hát | Trường Nhạc Adam Muzic,Personal,Bài tập giữ và đẩy hơi | Học Nhạc Đến Adam Muzic | Trường Âm Nhạc Adam Muzic,30,92000,691,2026-04-21T04:30:25Z,2M49S,1
deQwdD--oMU,https://www.youtube.com/watch?v=deQwdD--oMU,UCpwQ-Q305HHsRMpLt0o9d_g,Bài giảng HUST NB,Personal,Buổi 1 Kỹ thuật Robot 128162 HUST Đại học Bách khoa Hà Nội,0,750,6,2026-04-20T17:00:06Z,3H18M46S,0
Q2AhXuxMjAs,https://www.youtube.com/watch?v=Q2AhXuxMjAs,UCcHwJy93G63pR-cOoQXd-ig,DannyTran Tutorial,Personal,[ Đại học Online ][ Quản trị kinh doanh ] Chương 1 : Lý thuyết quản trị hành vi,23,222,1874,2021-12-11T05:00:12Z,9M58S,0
saB1OmQXq1s,https://www.youtube.com/watch?v=saB1OmQXq1s,UCpwQ-Q305HHsRMpLt0o9d_g,Bài giảng HUST NB,Personal,Buổi 5 Nguyên lý máy HUST Đại học Bách khoa Hà Nội,0,750,4,2026-04-21T15:02:56Z,2H27M52S,0
YjMpvgbdpX0,https://www.youtube.com/watch?v=YjMpvgbdpX0,UCpwQ-Q305HHsRMpLt0o9d_g,Bài giảng HUST NB,Personal,Buổi 15 Nguyên lý máy HUST Đại học Bách khoa Hà Nội,0,750,4,2026-04-21T14:07:30Z,3H2M7S,0
z7Z_cOR_P1Y,https://www.youtube.com/watch?v=z7Z_cOR_P1Y,UCG9WA-TT5YVbLQPyS5T458w,Trung tâm đào tạo từ xa Đại học Thái Nguyên TNU,Personal,Làm Việc Lĩnh Vực Luật Nhưng Chưa Có Bằng? #daihocthainguyen  #news #hoctuxa,5,367,1388,2026-04-22T09:25:38Z,19S,0
-tHTQkBWy4w,https://www.youtube.com/watch?v=-tHTQkBWy4w,UC-7nGep8wUKh5QEPoTZrydw,Bài Học Vô Giá,Personal,TƯỚI ĐƯỜNG CHO MÍA - PHIM HOẠT HÌNH - QUÀ TẶNG CUỘC SỐNG - BÀI HỌC VÔ GIÁ - HOẠT HÌNH HAY NHẤT 2026,5,336000,738,2026-04-22T04:35:24Z,26M7S,2
h0jzfMjS0E4,https://www.youtube.com/watch?v=h0jzfMjS0E4,UCpwQ-Q305HHsRMpLt0o9d_g,Bài giảng HUST NB,Personal,Buổi 1 Các hệ thống trên máy bay 128243 HUST Đại học Bách khoa Hà Nội,0,750,1,2026-04-19T14:39:25Z,5M51S,0
BGdVP6CGuYc,https://www.youtube.com/watch?v=BGdVP6CGuYc,UCpwQ-Q305HHsRMpLt0o9d_g,Bài giảng HUST NB,Personal,Buổi 2 Nguyên lý máy HUST Đại học Bách khoa Hà Nội,0,750,3,2026-04-21T15:03:48Z,2H11M10S,0
hvPSM5Ob440,https://www.youtube.com/watch?v=hvPSM5Ob440,UCpwQ-Q305HHsRMpLt0o9d_g,Bài giảng HUST NB,Personal,Buổi 1 Nguyên lý máy HUST Đại học Bách khoa Hà Nội,0,750,6,2026-04-21T15:04:26Z,2H29M34S,0
tpLtUwlSjr0,https://www.youtube.com/watch?v=tpLtUwlSjr0,UCpwQ-Q305HHsRMpLt0o9d_g,Bài giảng HUST NB,Personal,Buổi 2 Công nghệ chất dẻo 129768 HUST Đại học Bách khoa Hà Nội,0,750,1,2026-04-19T14:03:42Z,2H26M7S,0
hSsBBpSvCvk,https://www.youtube.com/watch?v=hSsBBpSvCvk,UC57vfUG3YMJm7kLvx5oPtTA,Trần Trung - Đầu tư chứng khoán,Personal,Giới thiệu các khóa học online: Phân tích và đầu tư chứng khoán,7,5610,1525,2023-03-11T15:00:57Z,1M2S,0
